User_ID,Age,Income (INR),Credit Score,Risk Appetite,Preferred Spending
5761,38,2337154,828,Low,Travel
5762,35,455549,571,High,Travel
5763,30,1991624,365,High,Groceries
5764,33,4877147,719,Medium,Entertainment
5765,26,574994,638,Low,Healthcare
5766,29,1902875,797,High,Entertainment
5767,61,4349285,768,Low,Entertainment
5768,55,1978650,630,High,Shopping
5769,36,3626349,430,Medium,Entertainment
5770,24,2999045,829,Medium,Healthcare
5771,52,4664944,737,Low,Healthcare
5772,65,1369098,542,Low,Shopping
5773,35,4799790,762,High,Groceries
5774,33,3028520,649,High,Healthcare
5775,56,2580020,316,High,Entertainment
5776,21,4868710,765,Low,Entertainment
5777,42,1849478,662,Medium,Shopping
5778,49,1342142,509,Medium,Travel
5779,57,3472920,824,Low,Travel
5780,30,4796218,719,Medium,Shopping
5781,62,3813725,432,Low,Travel
5782,34,3462983,313,High,Healthcare
5783,66,4226642,343,Low,Shopping
5784,54,4431659,676,Medium,Entertainment
5785,23,1286266,594,Low,Healthcare
5786,36,3776758,695,Low,Dining
5787,30,4032733,403,Low,Groceries
5788,43,940174,744,Low,Entertainment
5789,31,403811,361,Medium,Entertainment
5790,48,1829494,864,High,Groceries
5791,21,4573547,711,Medium,Groceries
5792,56,1794522,620,Medium,Shopping
5793,25,4672245,430,High,Dining
5794,42,3142383,498,Medium,Groceries
5795,30,3726173,335,High,Healthcare
5796,49,730553,515,High,Entertainment
5797,55,3995627,885,Low,Groceries
5798,55,1451782,605,Medium,Dining
5799,45,2266799,866,High,Healthcare
5800,47,646710,311,Medium,Healthcare
5801,20,3330108,382,Medium,Shopping
5802,45,1930934,331,High,Shopping
5803,20,3309070,707,Low,Travel
5804,62,2227419,385,High,Dining
5805,51,1656098,710,Low,Healthcare
5806,33,3524145,862,High,Dining
5807,39,3488685,555,High,Groceries
5808,49,3979697,540,Low,Entertainment
5809,55,3925613,751,Low,Groceries
5810,25,4270675,300,Medium,Entertainment
5811,25,297375,581,High,Travel
5812,23,2019941,898,Medium,Healthcare
5813,31,4149244,813,Medium,Entertainment
5814,49,3697319,418,Low,Healthcare
5815,52,2389465,804,Low,Entertainment
5816,27,3117945,379,Medium,Travel
5817,20,280294,518,Low,Groceries
5818,29,2392209,816,High,Healthcare
5819,66,2448753,765,Low,Entertainment
5820,48,4059662,817,Low,Dining
5821,46,583829,801,High,Healthcare
5822,22,4368562,357,Low,Entertainment
5823,69,1742708,636,Medium,Entertainment
5824,42,2275713,809,Medium,Groceries
5825,58,4909607,725,Medium,Healthcare
5826,48,1222762,859,Low,Healthcare
5827,38,754700,669,Low,Shopping
5828,37,4648232,710,Low,Entertainment
5829,56,1460680,731,Medium,Healthcare
5830,39,4397232,495,Low,Entertainment
5831,21,1051590,676,High,Travel
5832,30,1410280,664,Low,Travel
5833,62,232309,704,Medium,Dining
5834,59,240449,791,High,Healthcare
5835,67,1940831,365,High,Dining
5836,66,3717937,690,Medium,Groceries
5837,37,2802226,382,High,Entertainment
5838,69,4993485,780,High,Groceries
5839,30,1704915,528,High,Shopping
5840,34,3108760,524,High,Shopping
5841,53,3544301,412,High,Healthcare
5842,50,3371743,484,Low,Healthcare
5843,18,1736519,811,Medium,Dining
5844,32,4768798,472,Medium,Dining
5845,30,2101412,822,Low,Healthcare
5846,34,316751,504,Low,Healthcare
5847,41,1954217,837,Medium,Shopping
5848,25,1932968,618,Medium,Shopping
5849,67,1539025,458,Low,Shopping
5850,44,3400034,577,Low,Healthcare
5851,62,2516400,447,High,Dining
5852,40,1369715,382,Low,Travel
5853,63,3248500,718,Low,Travel
5854,25,3068839,837,High,Dining
5855,25,4269617,882,High,Dining
5856,43,3985407,848,Medium,Dining
5857,64,3875378,691,Medium,Shopping
5858,30,2333520,432,Low,Groceries
5859,56,4438413,541,High,Healthcare
5860,54,1437293,750,High,Shopping
5861,66,1174501,499,Medium,Travel
5862,45,227426,416,Medium,Healthcare
5863,42,1104064,518,Low,Dining
5864,33,2810320,604,High,Entertainment
5865,19,4241371,542,Medium,Travel
5866,35,1176729,591,Low,Dining
5867,34,871367,600,Low,Entertainment
5868,47,2342010,687,Low,Dining
5869,56,2211153,887,Medium,Dining
5870,30,3697914,508,Medium,Healthcare
5871,49,3890255,613,Medium,Travel
5872,67,656185,325,Medium,Travel
5873,46,1289867,378,Medium,Dining
5874,63,1287381,427,High,Shopping
5875,47,1347407,712,High,Groceries
5876,35,2446667,436,High,Entertainment
5877,30,209290,633,High,Shopping
5878,60,2054080,847,Low,Healthcare
5879,38,1029722,687,Low,Entertainment
5880,47,4479490,870,High,Groceries
5881,38,2050123,529,Medium,Shopping
5882,65,1778013,720,High,Entertainment
5883,34,3125576,423,High,Travel
5884,57,4229884,387,Low,Shopping
5885,36,985088,440,Medium,Dining
5886,69,2208880,350,Low,Healthcare
5887,32,2065407,866,Medium,Shopping
5888,26,2080519,704,Low,Entertainment
5889,69,2674427,636,High,Shopping
5890,27,1772566,665,Medium,Entertainment
5891,61,3568410,557,Low,Groceries
5892,48,1134814,687,High,Dining
5893,40,506489,344,Low,Groceries
5894,69,2962734,568,Low,Healthcare
5895,47,4352554,610,Low,Healthcare
5896,50,3246165,577,High,Entertainment
5897,69,2428610,774,Medium,Dining
5898,26,2338030,866,Low,Groceries
5899,64,4101359,444,High,Dining
5900,18,1863216,534,Low,Groceries
5901,61,1188807,435,Medium,Entertainment
5902,52,3126473,744,Low,Entertainment
5903,28,2883684,652,High,Entertainment
5904,51,2185243,693,Low,Travel
5905,33,4089200,574,Low,Dining
5906,26,900461,683,Medium,Healthcare
5907,49,900066,622,Medium,Groceries
5908,32,932444,482,Medium,Travel
5909,29,4409419,872,Low,Healthcare
5910,50,764267,739,High,Groceries
5911,62,2993153,362,Low,Travel
5912,31,4122874,333,Low,Healthcare
5913,25,4366421,776,Low,Healthcare
5914,25,607609,386,Low,Travel
5915,44,4822900,509,Medium,Healthcare
5916,29,900416,761,Medium,Groceries
5917,18,4351511,380,Medium,Groceries
5918,60,3738236,621,Medium,Healthcare
5919,57,2282264,714,High,Shopping
5920,59,3219517,489,Low,Entertainment
5921,68,1808990,532,Low,Travel
5922,28,2901822,691,Low,Shopping
5923,56,3568513,468,High,Groceries
5924,60,2839668,742,High,Healthcare
5925,48,4942601,467,Medium,Dining
5926,34,986526,530,Low,Dining
5927,50,1748780,449,Low,Entertainment
5928,49,3426364,849,High,Shopping
5929,46,3444181,685,Low,Shopping
5930,38,2787033,680,High,Shopping
5931,38,2278850,574,Medium,Groceries
5932,57,2557395,361,High,Entertainment
5933,40,2632108,766,Low,Entertainment
5934,23,1576807,827,High,Groceries
5935,39,3590584,449,High,Entertainment
5936,67,3395335,441,Medium,Healthcare
5937,55,1651537,415,Low,Groceries
5938,54,3714536,364,Low,Healthcare
5939,62,2839770,728,Medium,Healthcare
5940,68,1959268,609,High,Shopping
5941,25,2794489,729,High,Dining
5942,58,2220612,460,Low,Shopping
5943,66,2024998,605,High,Groceries
5944,52,4615741,660,Medium,Travel
5945,68,732358,577,Low,Groceries
5946,28,1075475,595,High,Dining
5947,41,501065,850,Medium,Groceries
5948,66,2303741,468,Medium,Dining
5949,38,2230489,758,Low,Travel
5950,68,3176579,879,Low,Travel
5951,19,2333527,306,High,Entertainment
5952,57,2340237,896,High,Healthcare
5953,36,4979432,431,High,Groceries
5954,56,3180631,887,Medium,Healthcare
5955,45,2094728,646,Medium,Shopping
5956,34,3231402,895,High,Shopping
5957,23,3636386,552,Low,Shopping
5958,36,395961,709,Medium,Entertainment
5959,55,4283028,842,Medium,Shopping
5960,45,3946050,654,High,Shopping
5961,19,4326030,863,Low,Groceries
5962,55,3706260,667,Medium,Healthcare
5963,54,1704777,883,Low,Healthcare
5964,68,4297824,810,Medium,Dining
5965,69,2341997,832,Low,Shopping
5966,21,4279162,827,Low,Travel
5967,39,3599987,827,Medium,Dining
5968,43,3629031,701,Low,Dining
5969,66,2785440,474,Medium,Groceries
5970,60,2927162,377,Medium,Dining
5971,53,3582172,739,Low,Travel
5972,30,3136036,848,Medium,Healthcare
5973,69,2014099,531,Low,Dining
5974,49,4083734,699,Medium,Groceries
5975,34,471984,512,Low,Shopping
5976,58,4890136,492,Medium,Travel
5977,53,502912,871,Medium,Shopping
5978,63,1007359,566,High,Entertainment
5979,36,2133630,425,Medium,Dining
5980,52,3361057,681,Medium,Healthcare
5981,63,1264367,843,Low,Groceries
5982,57,1639605,801,Low,Travel
5983,45,2966884,702,Low,Healthcare
5984,18,571698,560,Low,Travel
5985,59,2427588,686,High,Groceries
5986,35,3595622,711,High,Groceries
5987,65,2593666,645,Low,Dining
5988,57,1299984,393,Low,Travel
5989,50,1394882,627,Low,Entertainment
5990,29,2594712,399,Low,Entertainment
5991,25,1321015,760,Medium,Dining
5992,41,742530,614,Low,Travel
5993,33,3002766,324,Medium,Travel
5994,67,2114332,793,Low,Shopping
5995,21,1021681,652,High,Dining
5996,55,2135132,416,High,Travel
5997,61,3585375,498,Low,Travel
5998,44,1071510,578,High,Groceries
5999,26,4060872,881,High,Shopping
6000,64,4791204,378,High,Entertainment
6001,33,4811315,723,High,Entertainment
6002,29,4856707,653,Medium,Groceries
6003,48,4535807,825,Medium,Dining
6004,41,551771,840,Medium,Entertainment
6005,31,2387533,776,Medium,Dining
6006,62,4746475,309,Low,Travel
6007,42,3598369,858,High,Healthcare
6008,51,1959308,802,High,Groceries
6009,20,1056798,559,Low,Dining
6010,41,294176,823,Low,Travel
6011,59,535014,895,Medium,Travel
6012,26,4965979,305,Medium,Groceries
6013,43,4054015,334,High,Entertainment
6014,37,995736,474,Low,Travel
6015,57,2052040,741,High,Shopping
6016,27,291291,876,Low,Entertainment
6017,36,1099321,446,Medium,Healthcare
6018,20,3935568,868,High,Groceries
6019,41,2720022,492,High,Groceries
6020,22,3384972,312,Low,Groceries
6021,20,3744886,829,High,Travel
6022,44,2347849,545,Medium,Travel
6023,33,4134853,413,High,Groceries
6024,66,912111,532,Low,Groceries
6025,32,2941186,621,High,Shopping
6026,52,707099,837,Medium,Dining
6027,29,2404924,425,Low,Entertainment
6028,58,2415080,612,Low,Entertainment
6029,61,1566825,810,Medium,Shopping
6030,43,4591283,783,Low,Groceries
6031,64,4028471,580,Low,Travel
6032,51,2320556,582,High,Travel
6033,40,1715675,691,Low,Groceries
6034,48,300965,822,High,Dining
6035,67,3926348,681,Medium,Healthcare
6036,37,3516219,515,Medium,Healthcare
6037,29,2137627,841,Medium,Shopping
6038,40,4502573,415,Medium,Entertainment
6039,21,3157428,808,Low,Dining
6040,40,2729610,799,Low,Healthcare
6041,65,2406851,570,High,Dining
6042,65,1869090,739,High,Travel
6043,18,2399433,590,High,Travel
6044,42,700508,338,Low,Dining
6045,19,1311545,323,High,Groceries
6046,47,3906676,342,Low,Healthcare
6047,20,289244,469,Medium,Healthcare
6048,38,3239382,639,Low,Travel
6049,42,394068,468,Medium,Entertainment
6050,37,4936137,837,High,Shopping
6051,66,857739,771,Low,Healthcare
6052,69,1475421,442,High,Travel
6053,39,2801852,400,High,Travel
6054,38,896480,874,Medium,Dining
6055,50,1528529,774,High,Dining
6056,69,2143419,610,Low,Entertainment
6057,55,1982414,883,High,Dining
6058,32,4807011,359,Medium,Shopping
6059,63,3526254,328,Medium,Healthcare
6060,69,2629365,830,High,Shopping
6061,32,3172703,372,Medium,Shopping
6062,63,2587117,693,High,Dining
6063,42,1220576,693,Medium,Entertainment
6064,38,885305,780,High,Travel
6065,41,3767354,772,High,Groceries
6066,22,656982,612,Low,Travel
6067,23,4620266,737,Low,Travel
6068,66,2697537,623,High,Travel
6069,60,728118,386,Low,Travel
6070,65,3270962,658,Low,Shopping
6071,61,2121948,496,Medium,Dining
6072,64,1407405,684,Low,Dining
6073,40,3409595,417,Medium,Travel
6074,21,2986278,797,Low,Groceries
6075,44,2067427,761,Low,Healthcare
6076,35,1658038,795,High,Travel
6077,38,1273572,893,Low,Travel
6078,45,4707760,546,High,Groceries
6079,52,4004153,533,High,Shopping
6080,39,1521187,716,High,Travel
6081,57,1490028,766,High,Groceries
6082,40,516096,781,Low,Shopping
6083,20,3272721,664,High,Shopping
6084,57,2855609,452,Low,Entertainment
6085,67,3362557,571,Low,Entertainment
6086,27,2301674,691,Medium,Entertainment
6087,42,2120695,846,Medium,Travel
6088,69,1677111,729,Medium,Shopping
6089,66,3728206,488,High,Travel
6090,25,4289775,551,Low,Travel
6091,28,2415728,694,Low,Dining
6092,22,3842064,518,High,Healthcare
6093,62,3201003,893,Medium,Healthcare
6094,54,1316741,489,Medium,Dining
6095,62,3779399,533,Low,Travel
6096,55,4936033,531,Low,Groceries
6097,46,2327868,657,Low,Shopping
6098,22,1835039,777,Medium,Dining
6099,26,218179,874,Low,Entertainment
6100,65,3634091,728,Medium,Dining
6101,19,2400305,536,Medium,Dining
6102,18,1723155,332,Medium,Dining
6103,57,4993559,512,High,Healthcare
6104,68,3324249,871,High,Travel
6105,47,3879512,678,Low,Dining
6106,28,1992803,301,Medium,Dining
6107,45,1943174,749,Low,Dining
6108,61,3606009,868,Medium,Groceries
6109,29,3667758,726,Low,Groceries
6110,56,3701939,578,Low,Shopping
6111,43,507633,513,High,Travel
6112,30,343492,584,High,Dining
6113,25,3088899,842,High,Shopping
6114,45,425648,573,High,Entertainment
6115,47,2788279,310,Medium,Shopping
6116,26,4997622,346,Low,Entertainment
6117,56,952648,814,Low,Entertainment
6118,48,4253235,737,Medium,Travel
6119,38,1744718,883,Medium,Groceries
6120,64,597348,726,Low,Travel
6121,51,698515,731,High,Shopping
6122,48,2258591,429,High,Entertainment
6123,69,4200366,321,High,Travel
6124,42,226296,688,Medium,Groceries
6125,29,2897017,434,Low,Shopping
6126,18,3027102,831,Medium,Travel
6127,39,1850037,519,Low,Dining
6128,57,299074,632,High,Dining
6129,54,723136,429,High,Travel
6130,64,2978550,331,High,Travel
6131,18,2858062,724,Low,Entertainment
6132,18,2217364,597,High,Entertainment
6133,59,3139961,803,Low,Groceries
6134,59,4477214,656,Medium,Shopping
6135,38,1429510,754,High,Travel
6136,32,4907575,700,Medium,Shopping
6137,34,4899346,858,Medium,Dining
6138,39,1231810,754,Low,Shopping
6139,55,354525,333,Medium,Healthcare
6140,52,3809337,547,Low,Groceries
6141,62,3099896,341,Low,Groceries
6142,33,3085020,422,Medium,Shopping
6143,25,841075,326,Low,Groceries
6144,64,3960501,761,Low,Shopping
6145,34,2239309,870,Low,Shopping
6146,34,3343197,446,Medium,Dining
6147,43,232646,795,Low,Shopping
6148,30,1324702,785,High,Groceries
6149,34,3987938,759,Medium,Healthcare
6150,55,1503793,427,Medium,Travel
6151,34,584382,675,Low,Groceries
6152,65,792947,382,Medium,Healthcare
6153,31,883098,834,High,Groceries
6154,62,4404183,822,Medium,Healthcare
6155,23,4530919,402,Medium,Groceries
6156,52,836572,818,Medium,Travel
6157,63,2476148,661,Low,Dining
6158,31,2643413,555,High,Dining
6159,64,1154183,546,High,Travel
6160,25,4604494,491,High,Groceries
6161,32,4923391,834,Medium,Healthcare
6162,44,683843,613,High,Shopping
6163,30,949130,575,Low,Groceries
6164,66,3208297,672,Medium,Travel
6165,48,1178062,743,Low,Entertainment
6166,52,3639540,494,Medium,Dining
6167,23,1383759,557,Low,Dining
6168,22,1666478,881,Medium,Groceries
6169,39,2500775,659,Low,Healthcare
6170,66,3362218,847,High,Travel
6171,40,628410,407,Medium,Travel
6172,42,4277729,323,Medium,Healthcare
6173,51,974426,764,Low,Healthcare
6174,43,2743884,321,Low,Groceries
6175,64,2938659,801,Low,Groceries
6176,22,4962696,800,Medium,Entertainment
6177,43,1286706,892,Low,Dining
6178,37,4857749,706,High,Dining
6179,23,1016386,629,Low,Healthcare
6180,23,4284884,585,Low,Shopping
6181,67,2442402,446,Low,Shopping
6182,35,382235,683,High,Shopping
6183,21,3229407,310,Low,Travel
6184,34,4329193,575,Low,Groceries
6185,31,787453,867,Medium,Healthcare
6186,31,4799000,602,Medium,Dining
6187,30,4066527,503,Low,Shopping
6188,24,3057045,644,Medium,Dining
6189,61,2888215,565,Low,Groceries
6190,32,4794086,321,Low,Entertainment
6191,36,4741759,835,High,Entertainment
6192,60,1744309,395,Low,Healthcare
6193,64,1826013,744,Medium,Shopping
6194,61,1661215,562,Medium,Shopping
6195,52,4368094,883,Medium,Entertainment
6196,34,1863574,682,Medium,Healthcare
6197,52,4486503,849,Low,Dining
6198,36,3510752,691,High,Groceries
6199,37,2848766,839,High,Entertainment
6200,53,3376867,391,Low,Entertainment
6201,52,917463,865,Medium,Groceries
6202,49,4900254,458,High,Groceries
6203,65,1440505,527,High,Entertainment
6204,61,1584358,772,Low,Dining
6205,57,3326829,671,Medium,Dining
6206,41,4729100,675,High,Shopping
6207,34,3603734,852,Low,Dining
6208,24,4903907,336,High,Travel
6209,60,3677915,336,High,Healthcare
6210,67,1918671,400,Medium,Dining
6211,18,1592775,842,Medium,Groceries
6212,52,2757929,489,High,Dining
6213,49,3776566,811,Medium,Shopping
6214,53,2597431,389,High,Healthcare
6215,30,4529149,305,High,Healthcare
6216,23,1273532,438,High,Groceries
6217,31,4384572,394,Low,Healthcare
6218,54,2050827,685,Medium,Travel
6219,65,4657976,422,Medium,Healthcare
6220,32,2687077,584,High,Entertainment
6221,64,2383643,665,Medium,Groceries
6222,21,401657,789,High,Healthcare
6223,57,1347728,624,Medium,Dining
6224,33,996551,706,Medium,Shopping
6225,45,3683765,818,High,Entertainment
6226,33,3361895,376,Medium,Entertainment
6227,21,3456510,533,High,Dining
6228,62,3335210,885,Low,Entertainment
6229,43,330775,783,High,Travel
6230,45,3380617,763,Medium,Travel
6231,49,2604974,570,Low,Shopping
6232,62,426406,766,Low,Shopping
6233,19,3930278,768,High,Shopping
6234,48,4530057,846,Low,Shopping
6235,20,2901731,569,High,Healthcare
6236,25,2887448,677,Medium,Entertainment
6237,41,4117563,476,High,Dining
6238,32,4623793,573,Low,Travel
6239,60,1655482,326,High,Healthcare
6240,48,1012344,875,High,Shopping
6241,26,1945234,359,Medium,Groceries
6242,56,1660461,516,High,Groceries
6243,62,4231660,569,Medium,Dining
6244,19,1873820,415,Low,Travel
6245,25,4588803,544,Low,Travel
6246,24,4775454,384,High,Dining
6247,61,2570128,898,High,Shopping
6248,68,3220041,749,Low,Shopping
6249,56,3834842,835,Low,Entertainment
6250,59,3491508,388,Low,Travel
6251,33,4212267,848,High,Travel
6252,52,2624724,806,Low,Travel
6253,47,3356730,707,High,Shopping
6254,27,1139944,570,Low,Groceries
6255,55,4199661,823,Low,Dining
6256,35,2329708,793,High,Dining
6257,67,2889403,747,Medium,Healthcare
6258,22,3305381,842,High,Healthcare
6259,46,421746,649,Medium,Groceries
6260,56,2303715,627,High,Travel
6261,51,4605299,585,Medium,Groceries
6262,60,2836594,334,Medium,Healthcare
6263,62,3894210,832,Medium,Entertainment
6264,40,3499248,787,High,Healthcare
6265,22,622618,786,High,Dining
6266,47,2563648,444,High,Groceries
6267,23,462328,823,Medium,Shopping
6268,63,1525039,445,Medium,Healthcare
6269,61,351521,802,High,Dining
6270,21,4712781,826,High,Travel
6271,46,2076213,571,Low,Groceries
6272,40,4390198,833,Low,Healthcare
6273,23,2831866,394,Low,Shopping
6274,49,2746946,746,Low,Healthcare
6275,59,4059297,714,Low,Shopping
6276,35,4511079,556,High,Groceries
6277,32,1223612,561,Medium,Entertainment
6278,57,966913,386,Medium,Shopping
6279,49,1352417,735,High,Shopping
6280,26,2218265,869,High,Dining
6281,54,4885150,407,High,Entertainment
6282,27,2676040,318,Low,Groceries
6283,37,2508445,664,Low,Healthcare
6284,23,4403028,678,Low,Entertainment
6285,65,1646876,459,High,Travel
6286,20,1938746,399,High,Groceries
6287,59,4385880,564,Medium,Entertainment
6288,28,1068729,348,High,Groceries
6289,60,1111531,714,Low,Travel
6290,34,3424600,358,Medium,Healthcare
6291,49,2186952,482,High,Dining
6292,21,3293606,746,Medium,Entertainment
6293,21,1477752,600,Medium,Healthcare
6294,34,2052175,854,High,Travel
6295,58,2384996,653,Low,Healthcare
6296,36,3069579,512,Low,Groceries
6297,22,1378393,488,Medium,Dining
6298,49,1719123,646,High,Shopping
6299,39,258326,436,High,Entertainment
6300,23,3947686,329,Low,Healthcare
6301,52,723292,445,High,Shopping
6302,39,1421650,767,High,Dining
6303,18,224022,802,Medium,Shopping
6304,37,4478762,490,High,Healthcare
6305,39,348317,770,High,Travel
6306,65,3953812,644,High,Entertainment
6307,28,4797547,300,Low,Groceries
6308,30,596742,409,Low,Groceries
6309,59,1555081,363,Medium,Entertainment
6310,20,4330390,352,Low,Shopping
6311,26,3375261,561,Low,Groceries
6312,29,1388347,828,Low,Entertainment
6313,40,3032003,601,Low,Entertainment
6314,31,2948881,533,Medium,Groceries
6315,50,1235670,372,High,Travel
